Month,Orders
2019-06-22,1
2019-08-11,61
2019-11-29,92
2019-07-31,180
2019-02-23,51
2019-09-24,24
2022-08-27,84
2021-03-30,94
2022-12-22,45
2019-08-28,195
2020-03-06,81
2019-04-25,18
2020-10-22,122
2021-09-28,14
2019-10-05,138
2020-11-05,143
2019-01-24,111
2021-12-23,25
2021-06-14,28
2019-12-14,118
2019-07-18,95
2021-09-17,30
2020-05-13,117
2020-08-25,99
2019-10-30,57
2021-12-22,92
2022-03-20,101
2020-12-09,111
2020-05-06,107
2021-08-18,82
2021-10-14,12
2021-09-06,63
2020-09-13,179
2021-05-08,153
2022-11-02,35
2022-01-26,129
2019-06-20,194
2021-07-20,49
2020-06-18,106
2020-01-26,53
2019-03-30,35
2021-07-12,20
2022-12-12,116
2020-10-12,112
2019-01-08,88
2022-07-31,3
2022-12-05,160
2020-05-29,18
2020-05-24,175
2021-05-04,122
2021-09-01,98
2019-04-29,185
2019-05-12,110
2021-12-12,78
2020-10-17,138
2022-04-04,99
2019-09-25,100
2022-05-19,174
2021-09-28,107
2022-01-18,101
2019-01-20,33
2019-05-31,198
2022-11-10,126
2021-05-16,55
2020-06-20,103
2020-11-22,71
2019-06-30,122
2019-12-02,83
2019-04-29,43
2022-06-26,66
2021-05-17,1
2020-11-13,90
2019-01-19,26
2022-06-18,148
2022-09-11,65
2019-07-13,83
2019-12-19,99
2022-07-12,78
2022-11-23,83
2020-07-01,86
2021-08-22,186
2019-07-18,186
2019-12-10,200
2021-03-19,115
2021-01-01,49
2019-04-18,169
2022-03-28,164
2021-02-22,104
2019-10-28,53
2022-03-30,200
2019-10-11,36
2020-01-18,33
2020-02-14,9
2022-04-08,88
2022-10-06,141
2019-03-19,125
2020-07-15,10
2021-03-15,59
2022-01-02,136
2022-07-15,30
2020-11-29,162
2021-01-25,21
2019-04-09,180
2020-06-15,109
2022-01-08,38
2022-11-03,49
2019-07-11,156
2020-12-18,193
2022-12-23,134
2020-02-16,87
2020-07-11,154
2022-06-16,135
2021-12-14,75
2022-09-19,123
2020-03-10,51
2022-11-29,195
2022-01-12,112
2021-06-01,25
2022-06-29,16
2021-11-26,140
2019-08-11,138
2020-02-03,179
2019-02-04,137
2021-05-31,189
2019-07-05,141
2022-09-05,124
2021-03-10,87
2022-10-08,183
2021-01-22,168
2019-09-10,36
2020-04-13,183
2020-07-07,167
2021-12-13,106
2022-07-10,70
2020-05-17,109
2021-09-17,64
2020-10-01,29
2019-11-19,165
2022-04-21,89
2022-07-11,65
2020-05-16,167
2022-05-27,8
2022-05-09,193
2022-10-10,27
2021-12-23,17
2022-04-09,83
2020-10-19,153
2021-06-06,78
2020-03-27,189
2021-07-18,30
2021-08-09,90
2021-08-12,200
2021-01-22,88
2022-01-17,144
2019-10-15,179
2019-05-30,15
2019-02-26,8
2019-03-07,32
2020-03-02,196
2019-12-22,14
2022-04-11,73
2021-08-04,33
2020-12-30,107
2022-07-13,29
2020-02-10,79
2022-01-30,167
2021-07-15,92
2022-12-17,68
2019-08-10,35
2021-10-21,176
2019-09-04,153
2020-09-08,107
2022-07-21,136
2021-06-22,198
2021-08-01,128
2021-11-19,105
2020-10-29,7
2019-10-03,52
2021-10-19,182
2021-03-09,170
2021-07-24,87
2022-08-11,180
2019-07-31,56
2021-08-03,108
2019-03-07,12
2020-10-29,5
2019-12-15,76
2020-01-29,58
2022-08-31,165
2022-12-26,12
2019-08-31,168
2019-02-06,159
2020-04-26,122
2019-04-23,144
2021-02-11,67
2019-01-02,63
2021-02-17,56
2021-11-03,161
2019-03-05,142
2022-06-13,69
2022-07-25,119
2019-04-23,143
2019-10-02,133
2021-02-08,92
2021-07-15,69
2022-07-23,115
2022-10-17,95
2020-03-02,107
2022-10-15,74
2020-02-08,80
2022-05-17,133
2019-06-03,182
2019-10-08,173
2022-05-07,127
2022-09-17,34
2021-09-05,30
2022-08-11,187
2022-03-26,166
2020-10-03,108
2019-09-11,44
2022-05-27,74
2021-07-14,42
2021-11-27,195
2019-07-16,185
2022-07-24,189
2019-02-22,10
2021-07-17,170
2021-05-27,113
2019-01-22,25
2019-04-16,99
2021-03-26,1
2020-07-29,189
2022-06-18,166
2022-01-19,181
2020-10-11,52
2021-01-12,100
2019-07-17,46
2020-12-03,115
2019-07-04,178
2020-11-21,123
2019-09-03,48
2021-04-03,32
2021-11-09,173
2020-08-15,36
2021-05-08,119
2022-12-21,28
2022-05-05,104
2020-11-15,131
2021-09-18,100
2022-08-11,143
2022-04-05,93
2021-07-14,173
2022-05-08,74
2020-09-19,94
2019-07-24,185
2022-09-11,190
2021-07-01,138
2020-03-28,111
2022-02-13,172
2020-03-15,60
2021-04-02,101
2019-01-24,173
2022-12-14,100
2020-10-05,119
2022-09-26,14
2019-06-15,99
2022-07-05,29
2019-12-22,52
2019-10-25,186
2022-09-13,49
2019-06-11,19
2019-06-14,67
2019-03-29,183
2020-08-02,34
2019-10-30,59
2019-01-24,143
2019-02-20,168
2021-11-11,19
2020-07-11,130
2021-12-09,125
2019-10-04,48
2020-11-04,85
2021-10-19,129
2021-03-20,58
2022-09-19,107
2022-09-22,6
2022-09-03,105
2022-09-27,134
2019-10-03,91
2020-11-25,168
2022-06-11,112
2020-08-05,104
2020-01-31,134
2022-06-17,25
2022-01-06,30
2020-11-19,169
2020-04-19,7
2019-10-30,113
2020-05-24,21
2020-12-18,51
2020-04-14,83
2020-10-08,184
2022-11-12,190
2022-06-08,86
2019-10-29,61
2019-05-22,133
2020-09-08,60
2019-05-05,103
2021-06-25,130
2019-07-25,36
2019-09-29,98
2021-07-07,159
2019-10-05,36
2022-02-22,153
2019-03-07,20
2020-07-06,153
2019-06-22,142
2022-12-17,44
2020-03-02,133
2020-12-21,95
2022-08-11,150
2019-08-09,130
2021-09-14,73
2020-05-21,124
2022-06-08,133
2022-09-05,20
2022-06-06,132
2019-09-09,68
2021-01-20,183
2022-02-15,56
2022-04-01,37
2021-09-25,182
2022-11-06,104
2020-09-22,2
2020-09-28,98
2022-12-08,49
2022-11-06,83
2020-12-08,53
2022-01-30,89
2022-06-30,11
2020-01-02,126
2019-12-20,41
2019-01-15,83
2019-05-24,118
2022-08-14,140
2019-07-06,96
2022-06-20,12
2022-01-25,172
2022-01-09,135
2019-04-04,200
2021-09-11,168
2021-01-10,145
2021-10-26,147
2020-09-19,38
2019-06-07,122
2021-02-20,170
2020-02-07,26
2019-12-30,144
2022-04-22,162
2021-08-02,62
2020-01-22,78
2019-02-13,109
2020-05-31,56
2020-03-14,114
2021-04-14,187
2022-12-19,95
2021-04-11,14
2021-10-05,73
2022-06-11,191
2019-08-23,54
2021-09-14,93
2020-02-24,196
2020-04-26,191
2022-09-24,37
2020-09-27,112
2020-06-10,60
2019-08-10,40
2020-03-10,19
2021-05-19,156
2019-02-10,144
2019-10-06,140
2021-02-19,197
2021-11-13,148
2020-06-10,84
2019-08-12,26
2022-07-29,189
2019-11-18,169
2021-05-28,135
2021-10-05,62
2022-02-09,197
2022-04-21,149
2020-10-29,133
2022-10-24,89
2021-12-05,99
2020-02-08,90
2020-10-02,153
2022-01-04,182
2019-09-20,52
2021-03-16,102
2019-10-05,77
2021-01-16,156
2019-01-03,166
2020-02-23,22
2019-01-08,90
2021-08-22,151
2021-11-26,47
2021-07-28,155
2022-09-12,131
2019-08-21,106
2019-08-02,111
2019-11-24,152
2020-06-27,26
2020-12-03,62
2021-07-20,104
2019-01-30,187
2021-08-23,108
2021-06-30,34
2022-09-12,31
2022-07-12,16
2020-10-31,134
2021-06-06,29
2019-10-16,123
2019-09-22,186
2021-12-08,45
2022-06-25,92
2022-05-21,54
2019-09-10,75
2022-08-27,96
2020-05-13,150
2019-03-20,50
2019-07-31,65
2019-12-10,61
2020-09-30,32
2019-04-22,110
2020-08-26,26
2020-12-11,59
2020-02-26,187
2022-06-10,109
2021-10-31,121
2020-07-07,197
2019-08-14,55
2019-08-31,120
2021-11-05,19
2019-02-02,127
2019-10-28,199
2022-11-15,49
2022-01-16,175
2019-02-01,3
2019-04-15,47
2022-12-23,83
2019-09-13,178
2021-05-17,148
2020-01-03,44
2019-06-10,72
2022-08-20,158
2020-09-28,27
2021-09-30,148
2021-12-18,95
2022-01-28,190
2022-11-29,133
2021-05-20,115
2022-04-01,195
2022-03-19,114
2021-08-03,186
2022-07-02,159
2019-05-13,55
2020-11-08,120
2021-02-04,92
2022-06-06,113
2022-03-07,198
2019-09-22,46
2022-05-16,168
2019-01-15,173
2022-03-05,182
2019-11-14,90
2022-05-27,190
2021-01-27,158
2022-02-15,57
2022-11-06,163
2022-01-10,118
2019-05-29,47
2019-04-08,152
2019-07-03,136
2019-03-26,180
2022-01-04,52
2019-01-05,102
2020-01-21,92
2022-06-29,1
2021-12-05,1
2020-10-13,159
2022-08-18,135
2022-12-22,162
2021-02-23,28
2022-07-23,77
2019-12-17,153
2022-11-21,198
2021-06-10,128
2022-06-24,165
2020-09-10,153
2022-09-17,92
2020-08-24,136
2020-11-15,23
2022-06-21,19
2021-03-21,64
2020-03-16,87
2021-02-28,32
2020-09-27,156
2020-04-04,97
2019-12-22,118
2021-04-24,127
2022-01-23,1
2022-04-19,61
2019-10-12,31
2022-12-05,82
2021-01-06,8
2022-03-08,190
2022-10-11,182
2021-08-31,168
2022-02-10,90
2021-05-16,115
2021-06-10,9
2019-06-12,93
2021-12-04,180
2020-01-01,165
2019-10-20,74
2020-03-13,30
2021-05-31,21
2022-04-10,67
2022-06-24,116
2020-09-17,116
2019-10-24,4
2021-06-22,171
2022-03-01,181
2021-03-07,51
2020-08-15,88
2021-07-12,82
2020-09-18,159
2019-08-18,120
2022-09-11,150
2022-05-10,193
2021-04-26,29
2021-12-24,111
2022-12-30,196
2021-06-07,178
2019-01-01,168
2020-02-02,135
2019-04-24,125
2020-04-11,21
2021-04-28,52
2020-12-19,67
2019-02-23,115
2019-04-17,137
2021-04-04,2
2022-08-13,10
2022-01-22,74
2021-09-05,107
2019-12-29,50
2020-05-19,150
2021-06-02,128
2020-09-25,77
2022-08-01,41
2020-08-20,109
2021-03-10,105
2022-03-05,187
2022-06-25,151
2020-03-18,68
2022-10-26,198
2022-12-02,110
2022-08-18,158
2022-02-25,39
2021-06-22,100
2021-06-03,80
2022-09-04,86
2020-05-31,184
2021-03-09,76
2020-12-14,177
2021-11-19,14
2019-04-03,20
2021-06-20,42
2021-10-23,169
2020-08-13,124
2021-09-29,189
2020-08-06,199
2022-08-07,129
2020-08-28,53
2021-04-05,194
2020-10-12,141
2021-06-16,66
2021-12-19,180
2019-12-15,72
2019-05-13,32
2022-12-31,160
2021-06-27,182
2021-08-04,19
2021-04-22,53
2021-07-24,75
2020-01-08,6
2022-12-07,114
2020-01-04,5
2021-12-10,112
2020-02-13,127
2021-11-05,178
2019-05-22,16
2022-10-19,77
2021-06-30,52
2019-05-26,179
2022-06-25,123
2020-06-06,84
2022-09-20,197
2021-06-15,188
2020-11-16,73
2022-01-12,2
2020-09-27,101
2022-07-15,7
2022-09-11,120
2020-01-12,85
2020-10-24,188
2020-03-10,94
2022-06-15,63
2019-11-02,146
2021-09-26,125
2021-01-12,44
2019-11-12,59
2021-08-22,130
2021-09-23,160
2021-11-20,50
2019-09-09,43
2022-06-06,91
2020-09-15,81
2019-02-26,193
2019-03-20,170
2022-12-03,4
2019-01-21,145
2021-01-06,162
2021-09-13,121
2021-01-21,115
2019-11-27,116
2021-07-10,87
2019-05-20,40
2020-07-01,136
2019-02-06,30
2021-02-20,44
2022-06-28,26
2020-11-08,128
2020-08-28,146
2022-07-09,126
2020-03-18,53
2022-04-09,146
2020-10-20,100
2022-07-13,174
2019-02-24,93
2021-10-11,141
2022-10-20,71
2020-04-19,28
2019-07-25,67
2020-12-28,21
2019-11-03,164
2021-06-05,87
2020-09-07,134
2022-04-29,139
2022-03-06,2
2019-06-14,78
2020-09-29,77
2022-08-04,163
2021-10-20,44
2022-12-25,71
2022-03-08,97
2019-02-08,50
2020-06-12,65
2022-03-23,121
2022-03-31,60
2020-01-02,192
2022-11-06,89
2022-02-03,2
2022-07-28,39
2019-02-27,167
2019-09-19,80
2020-04-09,196
2020-03-03,109
2020-10-04,114
2019-06-05,151
2021-12-08,37
2022-06-05,39
2019-07-18,140
2019-10-07,27
2019-10-30,154
2021-09-08,118
2019-04-23,102
2021-08-09,122
2020-08-09,36
2022-02-03,27
2022-07-22,27
2019-07-22,164
2022-04-15,56
2020-12-11,170
2021-01-03,52
2019-10-18,172
2019-12-19,107
2020-07-06,166
2021-03-18,115
2021-09-16,140
2022-09-18,164
2021-10-13,129
2019-06-27,94
2020-05-22,176
2021-07-15,29
2021-05-25,48
2019-08-16,179
2021-07-14,24
2020-01-02,170
2020-01-21,145
2022-01-06,69
2020-11-03,105
2019-10-10,156
2020-06-05,4
2019-09-05,62
2022-05-13,84
2019-06-30,70
2022-02-07,19
2021-10-24,24
2019-05-19,87
2022-08-19,46
2019-06-07,5
2022-10-09,121
2022-11-08,98
2019-01-31,61
2019-01-07,43
2021-05-28,63
2019-02-04,87
2019-06-07,107
2019-09-19,75
2020-04-24,76
2019-10-12,153
2021-05-23,189
2019-06-28,108
2022-10-06,111
2021-06-28,143
2020-01-19,180
2019-08-30,95
2019-04-11,119
2022-09-11,94
2022-12-17,163
2019-07-11,176
2021-09-22,67
2019-10-07,61
2019-09-18,136
2019-07-02,65
2019-05-16,89
2021-01-07,127
2021-06-28,66
2020-10-15,162
2020-03-06,140
2019-12-16,10
2020-09-20,72
2022-03-21,45
2021-10-13,10
2022-09-09,58
2022-09-20,20
2021-11-27,38
2020-03-30,163
2022-05-22,169
2022-06-02,147
2022-09-28,169
2022-09-01,134
2019-02-19,129
2020-08-20,167
2021-03-30,166
2020-11-01,175
2020-01-22,91
2019-02-18,162
2021-03-11,40
2022-08-30,163
2022-03-14,176
2019-08-13,61
2020-03-22,22
2021-02-17,107
2021-03-21,9
2020-12-27,80
2022-10-17,144
2019-08-16,23
2019-10-28,45
2020-06-25,165
2021-12-09,124
2019-10-19,66
2022-12-21,13
2019-08-25,50
2019-11-11,192
2019-06-03,13
2019-07-27,74
2022-01-12,115
2019-09-16,48
2022-06-19,47
2021-11-18,168
2020-02-25,97
2022-08-27,111
2019-02-21,132
2019-06-07,72
2022-08-28,160
2022-05-13,85
2020-09-01,31
2019-03-11,79
2022-10-16,175
2020-05-14,59
2019-09-21,188
2020-08-13,72
2022-05-25,10
2021-02-16,120
2021-08-06,192
2022-07-19,54
2019-11-08,173
2020-12-12,48
2019-05-14,75
2022-08-18,122
2019-09-25,49
2020-04-15,178
2022-05-11,189
2019-05-31,34
2019-03-25,186
2020-04-25,67
2022-09-01,107
2022-01-31,44
2019-10-08,192
2021-02-22,40
2020-08-08,163
2020-12-18,177
2021-12-27,110
2021-05-07,73
2020-05-11,21
2020-01-27,29
2022-12-06,50
2019-02-13,105
2020-03-22,197
2019-04-04,149
2022-01-09,117
2022-09-29,42
2022-01-08,79
2020-09-29,49
2020-11-21,123
2020-12-01,73
2021-05-21,175
2019-12-11,122
2020-07-17,87
2020-06-19,160
2021-10-04,159
2019-07-08,110
2020-04-02,178
2021-08-17,105
2022-02-15,160
2021-06-17,161
2021-10-25,70
2020-05-03,13
2020-09-10,2
2021-02-26,44
2019-03-02,156
2019-05-05,75
2020-01-17,41
2022-09-08,185
2020-06-06,50
2022-07-17,88
2019-06-21,141
2020-07-09,47
2019-10-11,164
2019-03-13,169
2019-05-27,107
2020-11-19,119
2019-06-29,138
2019-06-20,80
2019-05-05,54
2021-10-21,31
2022-05-29,141
2019-08-12,153
2021-02-05,69
2021-04-26,95
2021-02-26,184
2019-11-22,161
2020-03-19,46
2021-02-08,36
2022-10-29,182
2021-06-26,153
2021-11-20,92
2019-06-18,145
2022-12-31,154
2020-10-03,198
2019-03-31,74
2020-01-05,47
2019-04-11,112
2021-10-16,165
2019-03-26,52
2019-11-07,157
2022-06-04,89
2020-06-11,72
2020-07-22,76
2022-08-03,90
2020-09-11,152
2021-02-12,130
2022-08-04,18
2019-06-30,48
2019-12-20,63
2019-01-17,56
2020-05-14,73
2021-02-10,127
2020-09-27,194
2020-02-23,13
2022-05-25,24
2019-07-10,140
2020-12-04,13
2019-06-02,178
2019-06-26,80
2019-12-13,36
2020-05-24,109
2021-03-22,168
2021-05-05,20
2021-08-05,102
2021-12-14,135
2022-10-18,151
2021-08-23,79
2020-09-30,3
2021-06-10,98
2022-06-26,168
2022-06-03,114
2021-11-02,133
2019-04-03,145
2020-08-24,26
2020-04-09,68
2022-10-18,60
2020-07-30,67
2021-12-07,55
2021-07-13,167
2021-04-01,91
2021-09-06,107
2020-01-10,20
2020-10-17,74
2021-09-19,111
2022-06-03,154
2019-06-16,59
2019-11-08,73
2021-12-25,56
2022-06-01,55
2021-07-15,95
2022-06-04,54
2020-11-19,7
2022-12-08,171
2020-03-15,107
2021-01-10,6
2022-11-05,25
2020-07-17,111
2021-07-27,103
2021-01-06,110
2021-03-26,86
2019-10-18,46
2020-03-05,166
2020-11-23,160
2019-05-21,79
2021-07-06,43
2020-03-20,128
2019-04-16,33
2021-01-23,145
2020-08-07,5
2019-05-18,59
2019-09-27,60
2020-06-14,38
2022-12-09,16
2020-06-18,83
2019-08-28,91
2020-09-16,81
2020-01-04,23
2021-02-23,172
2021-01-04,98
2019-02-23,43
2019-08-16,110
2021-02-16,90
2021-10-08,1
2022-07-01,161
2022-05-08,146
2021-01-20,38
2021-08-09,147
2020-12-26,175
2021-12-10,70
2022-02-11,175
2020-03-22,62
2022-04-29,41
2019-05-23,95
2020-10-31,60
2020-04-13,10
2022-05-27,139
2019-04-05,150
2021-10-06,107
2022-06-27,158
2022-01-04,90
2020-07-29,153
2021-01-04,126
2019-05-30,67
2020-01-11,76
2021-09-02,147
2022-05-13,117
2021-03-17,111
2021-04-27,70
2022-02-02,153
2020-11-17,188
2019-01-13,3
2022-12-09,35
2022-10-30,8
2022-03-23,118
2019-04-17,44
2022-03-21,80
2022-04-24,151
2020-10-06,160
2019-10-26,73
2021-03-28,59
2020-08-17,12
2021-06-04,31
2022-10-12,11
2022-10-29,193
2020-02-01,66
2022-12-01,47
2020-02-21,67
2020-12-12,167
2022-03-31,40
2021-04-17,117
2019-07-25,23
2019-12-23,100
2020-03-01,176
2022-06-28,32
2022-02-24,125
2022-07-29,197
2019-11-14,98
2020-06-12,17
2019-12-10,152
2020-07-11,114
2019-03-30,44
2020-07-15,182
2021-04-19,66
2020-09-28,113
2019-12-18,102
2021-08-21,179
2019-01-15,138
2022-01-17,26
2021-08-02,191
2019-02-02,112
2020-11-08,102
2019-06-14,144
2019-02-27,16
2019-11-23,61
2020-04-25,82
2021-11-17,105
2020-06-04,111
2021-08-12,103
2022-12-22,55
2022-06-10,156
2022-07-28,92
2021-12-17,5
2021-08-13,148
2022-11-15,115
2021-10-26,98
2019-03-08,200
2022-03-18,18
2022-07-16,2
2019-12-03,77
2022-08-13,92
2022-10-06,15
2020-12-05,36
2019-03-09,108
2020-08-14,72
2022-08-03,198
2022-07-05,101
2021-01-20,4
2022-08-12,139
2019-01-01,159
2020-12-01,121
2021-10-22,192
2021-08-29,192
2019-07-27,23
2019-01-05,108
2020-02-15,132
2022-05-30,39
2019-07-30,136
2020-10-06,86
2020-06-21,113
2021-05-11,23
2020-11-23,80
2022-08-16,150
2020-05-10,33
2022-12-22,120
2020-09-22,176
2021-08-29,103
2019-12-24,154
2020-02-20,182
2020-09-04,127
2021-04-29,36
2021-09-11,77
2021-06-24,95
2019-11-18,160
2022-03-31,132
2019-02-28,68
2019-07-14,125
2021-10-19,83
2021-05-04,192
2020-03-09,80
2021-05-26,191
2022-02-05,185
2021-08-05,176
2022-06-08,193
2021-08-04,104
2019-10-13,126
2020-04-12,7
2022-10-07,80
2022-01-27,118
2020-05-10,95
2021-11-24,33
2022-04-15,77
2019-06-26,125
2020-12-20,45
2020-09-16,53
2019-03-25,152
2019-06-21,124
2021-12-05,15
2021-11-16,71
2020-03-28,35
2019-04-25,105
2019-04-15,198
2020-11-29,145
2019-05-08,132
2020-08-05,21
2022-06-22,113
2020-08-07,2
2022-07-01,91
2019-12-04,182
2019-10-10,6
2022-05-25,139
2021-03-18,92
2022-11-07,125
2021-05-15,56
2022-08-20,8
2020-12-04,73
2021-01-28,22
2019-03-12,114
2022-08-24,93
2022-03-18,101
2019-12-02,93
2021-01-15,138
2019-04-22,124
2021-06-29,165
2020-05-12,121
2022-11-26,11
2022-07-25,176
2021-02-08,177
2022-03-20,174
2021-10-10,112
2020-04-07,119
2022-06-26,179
2021-02-12,183
2020-07-28,138
2020-07-17,14
2020-06-11,105
2019-04-10,18
2021-06-24,101
2020-11-05,156
2022-06-25,144
2022-12-29,17
2022-11-11,128
2020-11-26,187
2019-07-29,104
2019-06-21,185
2020-02-12,171
2019-11-01,24
2019-09-20,41
2022-10-17,27
2021-12-17,95
2021-12-14,97
2021-06-01,151
2021-04-12,123
2021-10-18,26
2020-09-14,25
2020-11-14,138
2019-12-07,143
2021-02-16,117
2021-04-21,43
2021-09-08,26
2021-04-05,134
2022-01-09,177
2021-07-29,38
2021-04-09,185
2019-12-18,137
2021-07-18,109
2019-04-10,162
2019-07-08,103
2022-12-18,170
2021-04-08,13
2022-08-14,80
2022-10-14,121
2019-08-03,37
2019-12-16,20
2022-07-22,9
2020-12-15,157
2020-09-08,11
2022-06-07,105
2022-12-09,182
2019-07-13,29
2022-06-16,18
2019-01-20,184
2019-02-08,69
2021-05-03,105
2020-10-11,173
2019-02-09,57
2021-03-09,128
2020-06-10,169
2020-05-29,41
2021-08-24,170
2021-10-12,36
2019-08-22,66
2019-07-12,39
2019-01-21,173
2021-09-30,118
2019-09-05,120
2020-08-06,80
2020-09-17,191
2019-06-02,185
2022-01-01,186
2020-07-07,91
2022-04-30,117
2019-06-26,160
2021-04-27,156
2022-04-02,92
2020-06-02,126
2022-11-12,147
2020-10-06,43
2020-07-02,110
2022-12-23,157
2021-11-25,160
2020-01-28,196
2020-12-18,75
2021-07-24,92
2022-11-28,158
2019-11-29,194
2021-07-07,96
2019-04-06,192
2020-08-01,124
2021-05-12,183
2019-04-23,166
2022-04-10,125
2022-12-14,17
2021-06-25,153
2022-06-19,105
2020-10-17,65
2020-09-09,190
2019-10-18,23
2022-01-02,4
2021-01-05,126
2020-12-13,95
2021-05-02,76
2020-11-27,44
2020-07-20,27
2019-10-31,180
2020-09-22,200
2020-07-01,86
2021-12-18,55
2022-09-03,190
2020-09-07,157
2022-05-02,132
2020-01-29,5
2022-04-09,16
2022-07-10,50
2019-05-04,139
2020-05-16,91
2019-10-05,82
2020-02-11,174
2021-06-07,200
2020-10-24,76
2022-10-21,189
2019-02-01,29
2020-09-05,133
2021-07-05,62
2021-09-19,5
2020-04-03,84
2021-09-12,159
2021-06-19,111
2021-06-09,39
2021-04-14,57
2019-10-29,108
2020-05-02,176
2021-07-11,45
2019-02-25,14
2021-09-21,187
2020-03-17,95
2022-05-01,100
2019-03-22,124
2020-08-05,92
2019-07-23,173
2021-03-13,176
2021-02-08,178
2021-11-14,192
2019-12-25,167
2019-10-06,86
2022-01-21,122
2021-12-31,138
2020-12-28,64
2020-03-01,105
2019-06-21,165
2020-07-10,24
2019-06-20,161
2019-11-03,169
2020-10-06,8
2022-05-07,33
2022-04-06,14
2019-07-19,127
2019-02-05,107
2020-03-07,158
2020-01-16,126
2020-06-25,135
2019-10-24,194
2020-07-30,138
2019-01-28,57
2022-01-15,198
2019-09-30,172
2021-06-21,35
2021-06-04,177
2022-11-13,158
2021-11-26,155
2020-01-30,107
2022-08-03,150
2022-02-06,122
2021-08-18,31
2021-10-04,36
2019-09-28,77
2020-12-17,101
2020-01-23,44
2021-12-09,141
2021-08-20,55
2022-01-22,90
2020-05-26,126
2021-05-28,172
2021-12-07,24
2022-09-19,100
2019-05-08,104
2019-01-28,22
2022-10-17,97
2022-09-27,194
2021-09-20,176
2019-07-04,63
2022-10-26,9
2021-09-25,79
2019-12-14,102
2021-06-15,53
2019-10-08,199
2020-07-28,176
2021-12-27,173
2019-09-30,143
2019-05-02,160
2021-04-07,193
2019-04-17,137
2022-03-20,183
2019-11-06,59
